Chanel_1,Chanel_2,Chanel_3,Chanel_4,Category
0.17583778744966772,0.09757127390370995,0.056048495507696576,0.10084726938657466,0
0.14879825568035854,0.10214565925805048,0.05592150241680029,0.11928524381157289,0
0.15585723320044753,0.09157784314989043,0.05601518494889682,0.11709075630149689,0
0.1881786948859956,0.09850773471407247,0.05749768337450653,0.10748235400898402,0
0.16787925442838847,0.09850901525552243,0.05929073735131098,0.11380305016402184,0
0.1775642697402337,0.10783430235376674,0.047743360234428295,0.09320280816477881,0
0.15236474497262997,0.06747048898642957,0.0593912969791914,0.10313623466596773,0
0.18589650276028408,0.09052397277266289,0.06795482432853425,0.11989098538349573,0
0.1833890358357234,0.08982136681964059,0.06498867480336507,0.1150282843281585,0
0.139190149131254,0.06339764997192424,0.0473694924632853,0.1061295316021229,0
0.14769271222074418,0.08208149753580028,0.05608320423976687,0.11549206205745863,0
0.16985224406915597,0.07440171231985694,0.057302880567061065,0.11321602077742321,0
0.20197766488856253,0.08657199132806355,0.053634491040459774,0.11151421709093798,0
0.1710299330888943,0.06012498863769301,0.0548101835187005,0.09985812691162509,0
0.13540550261922885,0.06747377977834143,0.060861269293388816,0.11060712146361963,0
0.15608446223705938,0.06767570717579205,0.053964313449776945,0.10626327278203598,0
0.2246682897393934,0.07929809140351175,0.061538094946301906,0.11205625696280311,0
0.15325766852593767,0.07610175640728148,0.05356647878112993,0.10531783206257178,0
0.19277988664256684,0.07083896236196294,0.0514517125126943,0.11709294277238948,0
0.16937522673398953,0.07713928913084236,0.055957865635709154,0.09701163602023408,0
0.160248242448678,0.06842704926607415,0.05159285601300477,0.11201701223887056,0
0.16196170192713474,0.06457780052980655,0.057150909662434544,0.1093205523975382,0
0.157982469497573,0.06266252452609798,0.05783942125638061,0.10733198660102287,0
0.2197454851563834,0.06752551657701124,0.05741331910292015,0.1130681321908185,0
0.1779568581169538,0.07271030714917741,0.05494800762086736,0.11730301208273794,0
0.21964843283274976,0.07347216497112233,0.06221152078115555,0.11450377206807867,0
0.15745208322370804,0.06677913310778644,0.052997156597590536,0.09987272454513554,0
0.16970745587001718,0.07061783929466038,0.05697954638805765,0.11701228962655007,0
0.19188146193699285,0.07763157581123031,0.05689808985972876,0.11619910937374181,0
0.16628717962103828,0.06259702825963286,0.05318238687458474,0.11331723132258499,0
0.1981840362688858,0.06193135970326455,0.055308393289019674,0.09541701308428384,0
0.18492893260665702,0.06373743688778456,0.047639562411585325,0.10237070519256204,0
0.189348182063632,0.0673102246792257,0.06084567616349324,0.11810610229793912,0
0.21162285667762054,0.05846005046231255,0.0506356854026939,0.09749314918604277,0
0.19108739826119184,0.07698187103946484,0.06649469593191633,0.11296402366303046,0
0.25273542714343605,0.06726363336960992,0.05439807906631871,0.10517139386334795,0
0.19998534886252534,0.07091273831696282,0.05438660768209119,0.10766748144000732,0
0.167200219678306,0.06656707110496568,0.05805304748121808,0.11517790159939591,0
0.20806784750072796,0.07774967654639149,0.046021796440832506,0.13131367737875332,0
0.1763093535915932,0.05848313563363127,0.05369621980165147,0.10888701180931495,0
0.18840432326788825,0.07409648856981703,0.05799343542222325,0.1088482282102497,0
0.18136689983201118,0.07214303321719777,0.05486885022306101,0.132271327739076,0
0.1884100605271074,0.06987244524455602,0.059958505731145535,0.1090770217722756,0
0.19160716592064617,0.0685052590431216,0.050697724820046496,0.09943447827178707,0
0.16972646439698805,0.06809392951086364,0.04963440542940646,0.12464758398409119,0
0.2403173098771018,0.07459832939830409,0.05151038256640504,0.1085486666183327,0
0.1699871390677864,0.07158157697650319,0.058724752659704386,0.12157646681150962,0
0.21467511409428278,0.06691273859486167,0.058396301361691466,0.11909034677086688,0
0.16764871289759908,0.07341960979839834,0.05296247064941411,0.1152892536101493,0
0.16105148384563864,0.08244012625785817,0.055145945614725106,0.12521951814155946,0
0.17706836645085972,0.07274578760264307,0.05401357414119667,0.11038723815971861,0
0.1462810687265709,0.07129228989852408,0.05903226589142893,0.1068109896908799,0
0.179400563771746,0.06653973945541126,0.05667807900781614,0.09371356525427274,0
0.14901334697987795,0.07276597022024583,0.06403642079999981,0.12364625581293913,0
0.18235850287528532,0.06664482058600533,0.05779104328483643,0.11079957813268614,0
0.17644508148411017,0.07170444707967773,0.05492064563676741,0.13101703154749889,0
0.18513553061790278,0.0689560154036997,0.0516454247977622,0.09998728059588731,0
0.18379573548700073,0.07374799181506407,0.05637871715166107,0.11062117851292534,0
0.17676703147393824,0.05843158951973062,0.05468938991693033,0.1268360063625287,0
0.1436995934539988,0.06287462463766626,0.05385796774477494,0.09757791887427458,0
0.15690748327198256,0.059540904831972837,0.05057091775447342,0.11625015898225997,0
0.15300385763198385,0.07041711382735252,0.05541647684372024,0.1300925321637116,0
0.1586889924056448,0.06267513080385183,0.052945776683045884,0.10771972356537649,0
0.1940977087409963,0.07448170572309798,0.05619501674392737,0.11768635377881986,0
0.15566690196044,0.06481287587917649,0.04855920905563437,0.09323157666660706,0
0.06780284871333167,0.10024377892048801,0.05661410513493796,0.04228417313874844,0
0.045611245040737776,0.10771933833872599,0.05365798789614,0.04171964786346329,0
0.048255408416004605,0.09613817414301948,0.05436962639006527,0.038717762486799666,0
0.04842014648967682,0.10601284449960667,0.05424079655365942,0.041705711230185384,0
0.0491964254886762,0.10703509834162012,0.05925774705547717,0.043176630433928144,0
0.05981789994069071,0.11538686440310522,0.054292334464474165,0.041720471829975216,0
0.04971114211182042,0.11142689371183523,0.07271540968272022,0.04041138031801694,0
0.05310917019533867,0.11438359617217135,0.06012052472653138,0.050334449821247434,0
0.04725550895851047,0.11293413986243366,0.058386790413147746,0.044595374276356466,0
0.04470511486574644,0.10457524452465852,0.05637259180727444,0.04966540588142494,0
0.053589329055998294,0.09752976730685188,0.055763798501405115,0.04318494277377099,0
0.05218132845119241,0.11026541945023688,0.05878711965620717,0.04078864603327407,0
0.04708142105520782,0.10948924720656882,0.049702422027353615,0.04214748663915522,0
0.05098818404588082,0.08470246707498146,0.05905896755853251,0.052460214647442605,0
0.045545193728204245,0.10312268472145895,0.05237471483792884,0.04648558455506593,0
0.052959595752386984,0.10492143989251403,0.060036171975255945,0.04393445603299586,0
0.04802182978859343,0.12655508519630998,0.06073076617138362,0.04591939698887402,0
0.053288462722124064,0.10589290483251033,0.052389464769787654,0.046798707846681824,0
0.04668862784090419,0.0932520609024446,0.06199959024717789,0.05127733997829662,0
0.04848894137595402,0.11083034453777174,0.06037708204539853,0.041897171162683516,0
0.049950769440600166,0.11638285742970757,0.061396310317492694,0.041733648217612294,0
0.04625655522770061,0.10713982385254729,0.058578065352394196,0.04477022875895388,0
0.054276152348250103,0.11966970103798688,0.06807078632927463,0.0438795514080174,0
0.050021358606885,0.133248474980533,0.04888312163043382,0.045626232431383924,0
0.05189488686855446,0.12304033971447155,0.054920091631108836,0.045399971494830924,0
0.05438494380365821,0.12799135979732218,0.066949181626096,0.04295272545263716,0
0.05593778624324635,0.12787568780250752,0.05365296209258937,0.04274610014087173,0
0.0553140012274295,0.11089891368529287,0.05839241175616242,0.04657684425850229,0
0.05983241571288582,0.12539971726702862,0.08653738318606383,0.04199602060262476,0
0.05158047230081848,0.13753778300516534,0.07289574572285722,0.044925241865561544,0
0.04773750406951033,0.111056664400682,0.05691538482115148,0.0455437044741435,0
0.05556477378414106,0.11128558341212952,0.06863373812059269,0.051639473978486006,0
0.051976126148950766,0.13117588146173073,0.0620461936871927,0.043484354623488056,0
0.05027280945671505,0.12365027806209708,0.07253416639761,0.04735495786444376,0
0.05758832121992477,0.12889439540812825,0.05794592493981914,0.05002182985008494,0
0.05644352449363981,0.13863562346835823,0.062094430716568165,0.04763941901213034,0
0.05096419953727477,0.11245047252429849,0.05716104963438671,0.04573927337799397,0
0.05021006125360635,0.10007202842355711,0.07034302079728762,0.04296338620598175,0
0.06083432421758438,0.11178374745032969,0.0639879606866514,0.04619328266628666,0
0.053657173690888266,0.13469420888195863,0.060691687635429745,0.05103757686937625,0
0.050248073540262686,0.12039831232822766,0.06141367884344576,0.04175619605945682,0
0.051085352009538204,0.12568340339933293,0.0555490477632593,0.04184606951619119,0
0.05194392470009981,0.11136177439430231,0.06399737269646871,0.04596232449045629,0
0.04823334379478316,0.11595011584394213,0.056464324603099414,0.04674934850741024,0
0.049762662007239486,0.12692867979229347,0.060771690053730676,0.04843461563619567,0
0.05385293341568524,0.10981037120079595,0.06598506281885846,0.04595422324169752,0
0.05575946848355115,0.09436210162364729,0.059251776181398076,0.044576733809843554,0
0.05040120723539678,0.1151137889867131,0.06000532717990015,0.050074302013328284,0
0.049536640613486047,0.11456941387932423,0.05628106762609381,0.045560080102934386,0
0.054446674968997584,0.0963731486883811,0.05595503974594892,0.04183970032558223,0
0.053118984141898355,0.11654304975079928,0.058815460617633764,0.0434216104540551,0
0.048502787121446705,0.11521959186326504,0.05775871052030258,0.04555974402824526,0
0.05436867212037495,0.11221656969531096,0.0663085238496549,0.04460436587631681,0
0.05064700419790576,0.09681920736388262,0.06270114156793453,0.04600226636237156,0
0.05033252929170396,0.08866527662912757,0.056095694172734197,0.03947737550346631,0
0.04988216953131528,0.08946961861047092,0.05217470226498586,0.04276187455199198,0
0.05687545205108144,0.11502736610198828,0.053338850220822624,0.041391055476788466,0
0.05232877269533899,0.0947502692777069,0.06044123746221051,0.04886796227988652,0
0.05548048539946809,0.10835987358902323,0.05966148060527842,0.05556977621972168,0
0.05525117639474179,0.08349840068533086,0.054310413196157516,0.04856381276339608,0
0.051227007493879734,0.10355666317647656,0.05176912554403187,0.0444640579857587,0
0.048702924652026365,0.0905903958777712,0.05703032063133602,0.053160343845745577,0
0.05001028419097752,0.09957160360892034,0.056278612107764414,0.0441058333074177,0
0.051628539985699926,0.09638188477577486,0.0552214809826147,0.04934024109552064,0
0.04805302468254373,0.09767152187629351,0.05875714653588876,0.04501093954105143,0
0.05220271445386464,0.10574702604695163,0.05647852599419323,0.04305624691773705,0
0.04785866827058525,0.0902985522125949,0.06238225616118,0.04105976785764278,0
0.05045579516296298,0.09245070243767815,0.05327346190377997,0.04324238584086691,0
0.046086509663008174,0.1022620021035803,0.054558537945808144,0.04409161509713453,0
0.04823659346135026,0.1019844812019556,0.05692720631754053,0.042184976525363016,0
0.050910523221320156,0.08355918477046803,0.05633483641554222,0.0499765592899608,0
0.04472985629247738,0.0983248888026653,0.05196649011068962,0.04587381007031808,0
0.04870260950700926,0.10534500338771853,0.05650403994547238,0.04517644777334238,0
0.044282706834628996,0.08930464084878173,0.05791800081322342,0.042854535651661245,0
0.046003085284524306,0.09976292930265455,0.05220268104984309,0.04331980852687585,0
0.04940097447869759,0.0931138669799135,0.053805419553393206,0.04465204648657594,0
0.051902804134703176,0.09716446822038867,0.06144108900508794,0.03941443303158026,0
0.04868330823368164,0.10135160378578821,0.04728815975020504,0.044964754907091044,0
0.04515922493803799,0.10126014993890842,0.05910412865074155,0.04385917299912835,0
0.04986092434595875,0.10387824850861645,0.04975538208626966,0.04158650799148604,0
0.06034220619965404,0.10890902909887515,0.050045510157592545,0.04422308426671305,0
0.05354103956633443,0.09503480712374617,0.05234950389661803,0.0438129803667125,0
0.05109292670388215,0.09920040243912176,0.05770243221374532,0.04275804842646024,0
0.04642534533291726,0.08775397865661398,0.0603169921663752,0.04795220221112164,0
0.046161478414595565,0.10017158622742213,0.05183172934751209,0.042764331261834564,0
0.05041331327870447,0.09116270721671675,0.0560711264082623,0.04711677838373844,0
0.05082331004162487,0.11081517156928108,0.06159238569476178,0.04236190666494932,0
0.05484418515614011,0.100838643452814,0.05678997224966838,0.046146463023934346,0
0.05271004611464615,0.094378236452607,0.05072603837810332,0.049203617856354666,0
0.0459714847779818,0.09616385666365343,0.05154947014089554,0.04320574966155269,0
0.047340603198483794,0.08860342713460154,0.05494348095932015,0.043867363547826096,0
0.052330834880169576,0.1000054960341601,0.06087463678206118,0.04069535687788656,0
0.04431071144346237,0.10325099198186587,0.057114935874166654,0.05295707663621566,0
0.052624626004493774,0.11325230166403491,0.06280864432865005,0.0555468230191904,0
0.053092745192674456,0.08251749540769573,0.06329137718601814,0.039837018013758684,0
0.056989272771212116,0.11692386703735726,0.050905069426612895,0.05279543906675456,0
0.0532381397573903,0.09748483316782876,0.057335921767033164,0.04014304944569802,0
0.046001556364293095,0.10486901050031674,0.052073639903680434,0.046071963030222575,0
0.05162970629849744,0.11597963456241378,0.05507721968872316,0.04252341997071461,0
0.05537203341293983,0.09428649718183653,0.057383343435507536,0.03993255282042566,0
0.05003370449850788,0.09369223083948852,0.060491015629042875,0.042244230844293164,0
0.050814170772289724,0.10131583321216417,0.0510065676655732,0.045257760283492335,0
0.0536550798421141,0.11440169703796436,0.05763737451267936,0.04438831010537528,0
0.046316576549378596,0.09105896277589474,0.06091664577735292,0.04142211852608939,0
0.052316865795813655,0.09422236962002037,0.057480982271774526,0.04767157341294023,0
0.04933886902524161,0.1132782434980895,0.05432125344086172,0.043674012730828396,0
0.049573560885711423,0.10606218499616804,0.056788585079342105,0.04238540086968006,0
0.04663093310950681,0.11489160633239923,0.05755700619881992,0.04307149270507848,0
0.04799451878297727,0.09766614284188645,0.05634491704427783,0.0423517837772636,0
0.056039394459948315,0.11157030599878347,0.06307812362273992,0.04280591934026488,0
0.04970133043818387,0.135444189207641,0.060909311079429526,0.040554175454078814,0
0.05082160024373626,0.10366716873302907,0.057974555294399356,0.045429119459428235,0
0.07278052230283145,0.11708848597710288,0.0506844413966009,0.0448192440657252,0
0.08496425369548805,0.09217997535258761,0.05141731462400887,0.04295923969779006,0
0.08226246055489364,0.1191087734258613,0.05069935281767824,0.039504004108837,0
0.08087316899110969,0.11104647295490874,0.05495443523911928,0.036066587319234567,0
0.09307326756880437,0.11174234090689683,0.051561320456168354,0.04568190163802556,0
0.08610943163662692,0.08612634525595365,0.05475893996772021,0.04567751996776156,0
0.07272063575104593,0.0817099532217277,0.05211112716928312,0.04233637003309957,0
0.0876906512953406,0.0817248539813097,0.0523747867572204,0.04573894706070501,0
0.07864145499152374,0.10173126020199985,0.04982581026414231,0.044003872348713904,0
0.0755535486965037,0.10722120582885021,0.05087967156537951,0.04699312128019894,0
0.07568291933566973,0.09714353687684371,0.053093814567731934,0.04621683606534442,0
0.07891479685132952,0.094460758905386,0.05142107671580245,0.04382541050948203,0
0.07497960505179808,0.10891623708140456,0.05165551439213611,0.04285345822488863,0
0.08610583541746412,0.09786685202511346,0.051722521605120954,0.04400229182431761,0
0.08547909510035293,0.0889941839545809,0.05125047949571159,0.03828324166160349,0
0.07247046883144134,0.10011026725677631,0.05750345976474182,0.049061803735475064,0
0.07479407123164196,0.09676515873535275,0.054440995671372075,0.0494281472858736,0
0.09524430245136951,0.08451549570781196,0.046642163346428955,0.047460035874772925,0
0.07764881550353586,0.08056951879678823,0.05282143253316001,0.043277733028972955,0
0.08022171533625778,0.10243787269308582,0.0550222817591534,0.04541584158372132,0
0.07913478237421266,0.09427527651808176,0.050056911562759925,0.0430761607584962,0
0.08855768761291115,0.07365807507014194,0.046297751393276396,0.04683156277032293,0
0.0753160384605381,0.09269843538186172,0.05181669063868866,0.037884093887943525,0
0.08264355910054166,0.11290904884674878,0.052583473067707165,0.044110469994175935,0
0.0806570477844143,0.1034873743760445,0.0510911054558364,0.04264306937844687,0
0.07890942457970763,0.08703843003183183,0.05661428754897074,0.04062347696365521,0
0.08417981293589388,0.07753660015057816,0.0546856012037917,0.04274571021520838,0
0.07684424552227939,0.09692363631861343,0.052492392809311034,0.04715002063356561,0
0.07288115525678669,0.08951657659431252,0.05152502570344961,0.042367005123815,0
0.06560522780459714,0.08575710302815069,0.05762256131906822,0.04048945265901729,0
0.08281849002975132,0.0944060003235501,0.05511448997686736,0.04305818800563041,0
0.09007787384091956,0.10516491671238115,0.04751334648292079,0.04963212766847739,0
0.08740932607870552,0.08239083118793371,0.049083406920538204,0.04647591272773237,0
0.08520730959153308,0.1075216238346949,0.050201554798737585,0.045913973150328906,0
0.09756896007576157,0.09577038959335897,0.05208250080823707,0.044765315236679176,0
0.07237435235911686,0.09034223477493995,0.05189152489638331,0.04568932527842024,0
0.08625960700264398,0.09149213084354606,0.05705961181644901,0.04809183010757408,0
0.0875016153945225,0.07858076700183145,0.060581462341736066,0.044863128858612725,0
0.0771420459828154,0.09582854455221264,0.04931583097271864,0.04002680600572934,0
0.08214828348022338,0.09836307765596398,0.05578555143916816,0.04479654597095364,0
0.07296982355386822,0.09218226952701523,0.05295654676733989,0.04560726294068936,0
0.08897364141601335,0.1125436256560537,0.049899838896076326,0.04599481312558211,0
0.08633801469042077,0.1037603475730917,0.05591984009408585,0.04295612786560826,0
0.07547583620778155,0.09770601022705835,0.05806068286019897,0.04193441931419896,0
0.08399332535048264,0.10816237218701233,0.06141758376655885,0.039310974667490714,0
0.09362190854602029,0.12789904122335155,0.05667678080940644,0.0474505525297623,0
0.08406004691783275,0.11221494282423236,0.0644471557687593,0.04465510073631882,0
0.08318630286661152,0.11380881129781255,0.05935743324969136,0.040795930257951946,0
0.07054833160415305,0.09255023365822446,0.05726497685075358,0.04579903567044724,0
0.08072056437112074,0.09356198746504168,0.050540261679058056,0.04452041988692843,0
0.0803154976509482,0.11730281223184835,0.05226909495006712,0.0441192731472774,0
0.07837512244746403,0.13731994284082005,0.054175456087784,0.04122637414276925,0
0.08087888915912576,0.13908779546657524,0.053229107212446725,0.04254909667585666,0
0.08377677585648183,0.11613485811110162,0.05968253808423422,0.04162333938925614,0
0.0890414055457408,0.11923055479546185,0.05432590643190445,0.04426361449826772,0
0.07936061743129882,0.11215864175622557,0.05309680608101686,0.03963865592620056,0
0.066802075188841,0.10997604378274896,0.05344662226057436,0.04163966400219708,0
0.07867668287769576,0.09936852269543374,0.055988517855497966,0.045116039559453376,0
0.08333556242886299,0.11138387354635844,0.05649015946803175,0.04386668417352423,0
0.07602545253426447,0.09097784156258604,0.05200109168222997,0.041419357807015715,0
0.08363219984372855,0.09325217771449744,0.05054118980022162,0.040149349709425054,0
0.07894317020822941,0.0922811259079418,0.05240780688696286,0.042883564421204175,0
0.07842765482287443,0.0931767951247064,0.06000481481711266,0.04321434409258897,0
0.09786876545068812,0.10886745708268698,0.06025434321273669,0.04286707927139132,0
0.0914350839421817,0.09638177993109542,0.05526328190549053,0.042235015947917245,0
0.08795062016159043,0.09151857075300708,0.05301895750421884,0.04258697248501072,0
0.08143587407368183,0.07656977023634913,0.06095876002069102,0.04415438454990175,0
0.07772926760346938,0.08399718185140669,0.05263435132920493,0.04664507156212194,0
0.08086804798438854,0.09835320742302534,0.05254978017659673,0.041725677610107974,0
0.10201614186200844,0.11049528093226806,0.04814292348583634,0.04537402187583384,0
0.07704165154583954,0.10925005277609,0.04472480244788301,0.04048139154529495,0
0.0847371181371878,0.08740466117649186,0.04817066179966127,0.04916354511263448,0
0.072198445339865,0.08189880628196189,0.05214477936045458,0.04285480796665309,0
0.07753406923627014,0.08962897951017368,0.052683158917599594,0.04473425926796208,0
0.08761021903951888,0.10033288796612214,0.05017175857723485,0.04349600827187975,0
0.0745810187604588,0.09934906273390406,0.060066836367437926,0.043008045169261225,0
0.06962265308204896,0.0900811676118083,0.055107907220031255,0.04635356949382552,0
0.07223577956284634,0.10914988407915345,0.051091427347829614,0.04710860465575845,0
0.08848529293619775,0.09451056291722595,0.049175789126863316,0.04399809853381845,0
0.06720801532109906,0.09042042543553183,0.05364698313362261,0.03918073385768397,0
0.0837214016724613,0.1088631618604221,0.0535919045027906,0.04203449695346739,0
0.08394701839659222,0.09543760545479099,0.049396758289758945,0.047347535302493804,0
0.07542635279812071,0.09083580359161147,0.05527873779949418,0.0492943952413199,0
0.07763443109768763,0.08577878000193015,0.05665761968513183,0.043816392201950556,0
0.08596752733923779,0.09048300853087074,0.051378767472054394,0.041188248451641485,0
0.07719751210817898,0.0912965259480309,0.057462711788481606,0.04597109127203668,0
0.08583537808685283,0.08403092130943407,0.047239337232909656,0.04019480137829945,0
0.08637478271151407,0.09283884799248315,0.05327505129802413,0.044469549486983034,0
0.07904203181432001,0.08155764772895703,0.055749013160493896,0.04519505627965707,0
0.08248559922464609,0.08357200523094162,0.056079320438089664,0.044554903940208515,0
0.08109265944538271,0.09303130955038591,0.05384302124491816,0.04220122359634439,0
0.08815502741712383,0.09118834911606397,0.05580947563489642,0.044809579396928215,0
0.07119993008677275,0.09549208177419138,0.05846568877559769,0.0443560972659839,0
0.08821864621072957,0.1055701725160503,0.050687046992296966,0.043314629271041356,0
0.07286860405604856,0.10912928489576611,0.05682633821912859,0.04470341407584245,0
0.0706732789163339,0.10536381063622156,0.05586713218838807,0.04167060324191155,0
0.0821436286974125,0.09851227345600844,0.05583763423273694,0.04536163854650833,0
0.08174139762756506,0.1105163159933495,0.05276030336271172,0.04639255279464587,0
0.07658329962867462,0.0899801293522445,0.0534539651441359,0.042953648409133856,0
0.08437967574257024,0.07764926723039633,0.04675242063661261,0.04747117636200875,0
0.0830312175123499,0.12179436810975032,0.051451918185179434,0.043322747986440424,0
0.08835300448277673,0.10767290183750662,0.05695044900342763,0.04602627478717917,0
0.07926558345177598,0.17840356542820526,0.08860496150909251,0.109128575065407,0
0.09483439149400907,0.18303586046722428,0.08897110863512236,0.15326562944788602,0
0.081631525794103,0.19435282459305148,0.08753143862478592,0.13550332347791053,0
0.07498691217926276,0.14298489887601984,0.08923614926330663,0.1386380858545569,0
0.06846663173299253,0.21247373826159335,0.0806574683711097,0.12742387066780528,0
0.08740402368164849,0.14407855401088698,0.08191052857068848,0.12332028302976539,0
0.08674459625165461,0.13043357410762355,0.0884589993763294,0.14453774260165203,0
0.09106362978745658,0.21555329641668194,0.1070891493280743,0.13235020465790098,0
0.06791286826652722,0.16238423113228415,0.07537495643824603,0.12257938288978829,0
0.06270189847122337,0.17426151310362906,0.09600703127606984,0.11620340406003289,0
0.08858270644638498,0.20148978261935804,0.10519346038594896,0.14790284480219673,0
0.07632006869924546,0.12716363592202484,0.07851115316448774,0.13638774153411767,0
0.08776748700616366,0.13384475350945577,0.08203693962577173,0.1282802250277319,0
0.0887950187939373,0.1511852632128873,0.07361866748702296,0.1262811641763664,0
0.08400458575562969,0.10877540526376302,0.0690897985909262,0.10367708656602312,0
0.0943529787050581,0.1323245494013582,0.06439689207678824,0.09939529573590439,0
0.07703859457859843,0.14065257472708884,0.07229522036610388,0.11282668620636449,0
0.08135708506531845,0.15973907850432265,0.09232864709332096,0.11804831727072941,0
0.08678304855353004,0.1617725917874124,0.06768802428991261,0.11655665625519403,0
0.07876481212596556,0.1458595811644968,0.06744717409085106,0.11775496486772807,0
0.08636961169526997,0.15177039748020765,0.08018962584604648,0.11571217220281987,0
0.07717945446652177,0.12096825431928558,0.08547061235005167,0.1252437484863694,0
0.08196801299994533,0.1342806254678223,0.07245881884039165,0.1080944115950752,0
0.08629620996770712,0.16482043792701828,0.0768469889082113,0.12198565772337508,0
0.06427689027927198,0.1401580507222856,0.08864717026583815,0.1086355465584971,0
0.08575341383249993,0.15811095459816601,0.07425857212000694,0.11348210073755151,0
0.07919219742442092,0.20166113308098962,0.080860396698119,0.09923173842119401,0
0.09125504021142063,0.1993526410311538,0.0791999981743289,0.11267389036503006,0
0.07756167729428333,0.15666479710700426,0.07489816764117463,0.11415294404607974,0
0.07977820526014598,0.14370554134456134,0.07273460378003553,0.1181841049632157,0
0.062251493361100294,0.15001219923439754,0.08088395918071765,0.12251358589865172,0
0.05405117054001211,0.15415647975114918,0.07876853151122223,0.08711178783200071,0
0.05771460069016695,0.1596524765411576,0.07277732580889627,0.12668251606500308,0
0.06792988443187647,0.14182844434956637,0.07336541013184802,0.11296096696448697,0
0.06684704543749197,0.12653853927445716,0.06851793566778466,0.10993674413585486,0
0.07098829540744328,0.19019553722033328,0.07377495944347676,0.10940202111819217,0
0.06440836785104098,0.1530571799554522,0.08245509144955879,0.10317870264259457,0
0.059178270027779666,0.16636402671202194,0.08805061403698536,0.13271458409604184,0
0.07148041633755967,0.14738403445270282,0.07503655891066388,0.11605888251881294,0
0.0759968520814013,0.1709956803703105,0.08618349581832516,0.11983515327916927,0
0.0694460307486326,0.18903557083135747,0.0764178779560013,0.11958517817545188,0
0.06826599339328857,0.14085591142894258,0.07773730290496844,0.1506915304194367,0
0.06757876410521141,0.18761987082535994,0.08004153687104174,0.1380352773782744,0
0.06764097559730427,0.14018126039820938,0.06845517578800786,0.12650599014896738,0
0.06451766409054953,0.14570243470468447,0.08628620789672005,0.1275336257782263,0
0.0787753650426549,0.15248964064628306,0.08509794225985007,0.12329177369446696,0
0.07484964823089137,0.1481828515708479,0.09133858524957975,0.12632765981340965,0
0.06608370253059966,0.14280963575795183,0.08356807594794198,0.12445655893806763,0
0.0673657128414949,0.14539358653339332,0.09195571179547757,0.1286329595677818,0
0.06333642691346898,0.14198414277511007,0.09623611039654505,0.12413706033279714,0
0.06628625782450312,0.15632387317818044,0.07509579268847302,0.1316106468498585,0
0.06429291109973433,0.16446652370934034,0.08220807917177138,0.15078669866412023,0
0.07946128642959566,0.15521419012154986,0.08326901049908617,0.12115422085200028,0
0.05828934020318396,0.114761516227501,0.09367291654976384,0.12592781145149384,0
0.07476787573754883,0.1326604374222762,0.08192623723604467,0.1336976771158776,0
